model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetFastAI_r145_BAG_L1,0.5267732469204751,competition_score,0.2476637363433838,19.26628565788269,0.2476637363433838,19.26628565788269,1,True,24
NeuralNetTorch_r22_BAG_L1,0.526727977204207,competition_score,0.10354280471801758,18.045984983444214,0.10354280471801758,18.045984983444214,1,True,16
NeuralNetFastAI_r111_BAG_L1,0.5262320446095345,competition_score,0.49470043182373047,31.106857776641846,0.49470043182373047,31.106857776641846,1,True,60
NeuralNetFastAI_r191_BAG_L1,0.5242951687015881,competition_score,0.2713906764984131,21.39721441268921,0.2713906764984131,21.39721441268921,1,True,13
NeuralNetTorch_r86_BAG_L1,0.5241736353429424,competition_score,0.0915980339050293,17.675992488861084,0.0915980339050293,17.675992488861084,1,True,28
NeuralNetFastAI_r102_BAG_L2,0.5226110067458691,competition_score,15.55909776687622,337.2934060096741,0.41021203994750977,28.010807275772095,2,True,127
NeuralNetFastAI_r37_BAG_L1,0.5214575209451675,competition_score,0.19476723670959473,14.104130506515503,0.19476723670959473,14.104130506515503,1,True,49
NeuralNetFastAI_r65_BAG_L1,0.5210214330730485,competition_score,0.21206903457641602,12.870145082473755,0.21206903457641602,12.870145082473755,1,True,63
NeuralNetFastAI_r65_BAG_L2,0.5209067493843846,competition_score,15.424213171005249,321.9966027736664,0.2753274440765381,12.714004039764404,2,True,170
ExtraTrees_r49_BAG_L1,0.5202035814613984,competition_score,3.261654853820801,1.6562297344207764,3.261654853820801,1.6562297344207764,1,True,52
NeuralNetFastAI_r172_BAG_L2,0.5195889565050646,competition_score,15.370914697647095,322.3070046901703,0.2220289707183838,13.02440595626831,2,True,191
NeuralNetFastAI_r194_BAG_L1,0.5153647782890715,competition_score,0.22499752044677734,13.49384880065918,0.22499752044677734,13.49384880065918,1,True,91
NeuralNetFastAI_r172_BAG_L1,0.5124193614380057,competition_score,0.1792142391204834,12.946300029754639,0.1792142391204834,12.946300029754639,1,True,84
NeuralNetFastAI_r37_BAG_L2,0.5106130486410831,competition_score,15.371910810470581,321.0220351219177,0.22302508354187012,11.739436388015747,2,True,156
NeuralNetFastAI_r127_BAG_L1,0.5090573361442707,competition_score,0.168259859085083,10.737398862838745,0.168259859085083,10.737398862838745,1,True,89
NeuralNetFastAI_r127_BAG_L2,0.5043068137615122,competition_score,15.352987289428711,319.8431725502014,0.2041015625,10.560573816299438,2,True,196
